call_id,overhead_ns,emulation_mode
340,1274450,ebpf-overhead-only
341,1267280,ebpf-overhead-only
342,1695050,ebpf-overhead-only
343,1260500,ebpf-overhead-only
344,1704330,ebpf-overhead-only
345,1637170,ebpf-overhead-only
346,1279930,ebpf-overhead-only
347,1643480,ebpf-overhead-only
348,1269290,ebpf-overhead-only
349,1711680,ebpf-overhead-only
350,1298430,ebpf-overhead-only
351,1260490,ebpf-overhead-only
352,1650040,ebpf-overhead-only
353,1233540,ebpf-overhead-only
354,1699850,ebpf-overhead-only
355,1279860,ebpf-overhead-only
356,1316120,ebpf-overhead-only
357,1695330,ebpf-overhead-only
358,1255590,ebpf-overhead-only
359,1706760,ebpf-overhead-only
360,1289760,ebpf-overhead-only
361,1288130,ebpf-overhead-only
362,1703730,ebpf-overhead-only
363,1295250,ebpf-overhead-only
364,1240610,ebpf-overhead-only
365,1256200,ebpf-overhead-only
366,1260490,ebpf-overhead-only
367,1767860,ebpf-overhead-only
368,1270810,ebpf-overhead-only
369,1315310,ebpf-overhead-only
370,1709230,ebpf-overhead-only
371,1241280,ebpf-overhead-only
372,1658390,ebpf-overhead-only
373,1263260,ebpf-overhead-only
374,1248790,ebpf-overhead-only
375,1692120,ebpf-overhead-only
376,1260040,ebpf-overhead-only
377,1702140,ebpf-overhead-only
378,1242840,ebpf-overhead-only
379,1253720,ebpf-overhead-only
380,1716270,ebpf-overhead-only
381,1276130,ebpf-overhead-only
382,1684880,ebpf-overhead-only
383,1782570,ebpf-overhead-only
384,1238680,ebpf-overhead-only
385,1792430,ebpf-overhead-only
386,1620510,ebpf-overhead-only
387,1333530,ebpf-overhead-only
388,1705250,ebpf-overhead-only
389,1279130,ebpf-overhead-only
390,1261040,ebpf-overhead-only
391,1693030,ebpf-overhead-only
392,1275470,ebpf-overhead-only
393,1725480,ebpf-overhead-only
394,1769610,ebpf-overhead-only
395,1286130,ebpf-overhead-only
396,1252330,ebpf-overhead-only
397,1694540,ebpf-overhead-only
398,1242680,ebpf-overhead-only
399,1262650,ebpf-overhead-only
400,1690980,ebpf-overhead-only
401,1261820,ebpf-overhead-only
402,1732480,ebpf-overhead-only
403,1729280,ebpf-overhead-only
404,1270620,ebpf-overhead-only
405,1697600,ebpf-overhead-only
406,1667190,ebpf-overhead-only
407,1234030,ebpf-overhead-only
408,1703860,ebpf-overhead-only
409,1276560,ebpf-overhead-only
410,1711590,ebpf-overhead-only
411,1241760,ebpf-overhead-only
412,1251190,ebpf-overhead-only
413,1704150,ebpf-overhead-only
414,1278040,ebpf-overhead-only
415,1610890,ebpf-overhead-only
416,1281230,ebpf-overhead-only
417,1266970,ebpf-overhead-only
418,1692130,ebpf-overhead-only
419,1228860,ebpf-overhead-only
420,1694340,ebpf-overhead-only
421,1246970,ebpf-overhead-only
422,1231070,ebpf-overhead-only
423,1596160,ebpf-overhead-only
424,1276410,ebpf-overhead-only
425,1695910,ebpf-overhead-only
426,1269790,ebpf-overhead-only
427,1711090,ebpf-overhead-only
