call_id,overhead_ns,emulation_mode
507,17,ebpf-noop-bpftrace-active
508,16,ebpf-noop-bpftrace-active
509,18,ebpf-noop-bpftrace-active
510,17,ebpf-noop-bpftrace-active
511,17,ebpf-noop-bpftrace-active
512,16,ebpf-noop-bpftrace-active
513,16,ebpf-noop-bpftrace-active
514,15,ebpf-noop-bpftrace-active
515,15,ebpf-noop-bpftrace-active
516,17,ebpf-noop-bpftrace-active
517,17,ebpf-noop-bpftrace-active
518,17,ebpf-noop-bpftrace-active
519,16,ebpf-noop-bpftrace-active
520,16,ebpf-noop-bpftrace-active
521,16,ebpf-noop-bpftrace-active
522,17,ebpf-noop-bpftrace-active
523,16,ebpf-noop-bpftrace-active
524,16,ebpf-noop-bpftrace-active
525,16,ebpf-noop-bpftrace-active
526,17,ebpf-noop-bpftrace-active
527,17,ebpf-noop-bpftrace-active
528,16,ebpf-noop-bpftrace-active
529,17,ebpf-noop-bpftrace-active
530,17,ebpf-noop-bpftrace-active
531,16,ebpf-noop-bpftrace-active
532,16,ebpf-noop-bpftrace-active
533,16,ebpf-noop-bpftrace-active
534,16,ebpf-noop-bpftrace-active
535,17,ebpf-noop-bpftrace-active
536,16,ebpf-noop-bpftrace-active
537,16,ebpf-noop-bpftrace-active
538,16,ebpf-noop-bpftrace-active
539,17,ebpf-noop-bpftrace-active
540,16,ebpf-noop-bpftrace-active
541,16,ebpf-noop-bpftrace-active
542,16,ebpf-noop-bpftrace-active
543,16,ebpf-noop-bpftrace-active
544,16,ebpf-noop-bpftrace-active
545,17,ebpf-noop-bpftrace-active
546,16,ebpf-noop-bpftrace-active
547,17,ebpf-noop-bpftrace-active
548,16,ebpf-noop-bpftrace-active
549,15,ebpf-noop-bpftrace-active
550,17,ebpf-noop-bpftrace-active
551,17,ebpf-noop-bpftrace-active
552,17,ebpf-noop-bpftrace-active
553,17,ebpf-noop-bpftrace-active
554,17,ebpf-noop-bpftrace-active
555,16,ebpf-noop-bpftrace-active
556,16,ebpf-noop-bpftrace-active
557,17,ebpf-noop-bpftrace-active
558,16,ebpf-noop-bpftrace-active
559,16,ebpf-noop-bpftrace-active
560,17,ebpf-noop-bpftrace-active
561,16,ebpf-noop-bpftrace-active
562,16,ebpf-noop-bpftrace-active
563,17,ebpf-noop-bpftrace-active
564,17,ebpf-noop-bpftrace-active
565,17,ebpf-noop-bpftrace-active
566,16,ebpf-noop-bpftrace-active
567,17,ebpf-noop-bpftrace-active
568,17,ebpf-noop-bpftrace-active
569,16,ebpf-noop-bpftrace-active
570,16,ebpf-noop-bpftrace-active
571,17,ebpf-noop-bpftrace-active
572,17,ebpf-noop-bpftrace-active
573,16,ebpf-noop-bpftrace-active
574,16,ebpf-noop-bpftrace-active
575,16,ebpf-noop-bpftrace-active
576,16,ebpf-noop-bpftrace-active
577,17,ebpf-noop-bpftrace-active
578,16,ebpf-noop-bpftrace-active
579,16,ebpf-noop-bpftrace-active
580,16,ebpf-noop-bpftrace-active
581,16,ebpf-noop-bpftrace-active
582,17,ebpf-noop-bpftrace-active
583,15,ebpf-noop-bpftrace-active
584,17,ebpf-noop-bpftrace-active
585,17,ebpf-noop-bpftrace-active
586,16,ebpf-noop-bpftrace-active
587,18,ebpf-noop-bpftrace-active
588,17,ebpf-noop-bpftrace-active
589,17,ebpf-noop-bpftrace-active
590,17,ebpf-noop-bpftrace-active
591,16,ebpf-noop-bpftrace-active
592,17,ebpf-noop-bpftrace-active
593,16,ebpf-noop-bpftrace-active
594,16,ebpf-noop-bpftrace-active
595,16,ebpf-noop-bpftrace-active
596,16,ebpf-noop-bpftrace-active
597,16,ebpf-noop-bpftrace-active
598,15,ebpf-noop-bpftrace-active
599,16,ebpf-noop-bpftrace-active
