call_id,overhead_ns,emulation_mode
437,16,ebpf-noop-bpftrace
438,15,ebpf-noop-bpftrace
439,16,ebpf-noop-bpftrace
440,16,ebpf-noop-bpftrace
441,17,ebpf-noop-bpftrace
442,16,ebpf-noop-bpftrace
443,16,ebpf-noop-bpftrace
444,15,ebpf-noop-bpftrace
445,16,ebpf-noop-bpftrace
446,16,ebpf-noop-bpftrace
447,17,ebpf-noop-bpftrace
448,16,ebpf-noop-bpftrace
449,16,ebpf-noop-bpftrace
450,15,ebpf-noop-bpftrace
451,16,ebpf-noop-bpftrace
452,16,ebpf-noop-bpftrace
453,16,ebpf-noop-bpftrace
454,16,ebpf-noop-bpftrace
455,15,ebpf-noop-bpftrace
456,16,ebpf-noop-bpftrace
457,15,ebpf-noop-bpftrace
458,17,ebpf-noop-bpftrace
459,15,ebpf-noop-bpftrace
460,16,ebpf-noop-bpftrace
461,15,ebpf-noop-bpftrace
462,16,ebpf-noop-bpftrace
463,16,ebpf-noop-bpftrace
464,16,ebpf-noop-bpftrace
465,16,ebpf-noop-bpftrace
466,16,ebpf-noop-bpftrace
467,15,ebpf-noop-bpftrace
468,15,ebpf-noop-bpftrace
469,17,ebpf-noop-bpftrace
470,15,ebpf-noop-bpftrace
471,15,ebpf-noop-bpftrace
472,15,ebpf-noop-bpftrace
473,16,ebpf-noop-bpftrace
474,16,ebpf-noop-bpftrace
475,15,ebpf-noop-bpftrace
476,17,ebpf-noop-bpftrace
477,16,ebpf-noop-bpftrace
478,16,ebpf-noop-bpftrace
479,16,ebpf-noop-bpftrace
480,17,ebpf-noop-bpftrace
481,15,ebpf-noop-bpftrace
482,16,ebpf-noop-bpftrace
483,16,ebpf-noop-bpftrace
484,16,ebpf-noop-bpftrace
485,16,ebpf-noop-bpftrace
486,16,ebpf-noop-bpftrace
487,16,ebpf-noop-bpftrace
488,16,ebpf-noop-bpftrace
489,16,ebpf-noop-bpftrace
490,16,ebpf-noop-bpftrace
491,15,ebpf-noop-bpftrace
492,15,ebpf-noop-bpftrace
493,16,ebpf-noop-bpftrace
494,16,ebpf-noop-bpftrace
495,15,ebpf-noop-bpftrace
496,16,ebpf-noop-bpftrace
497,16,ebpf-noop-bpftrace
498,16,ebpf-noop-bpftrace
499,17,ebpf-noop-bpftrace
500,15,ebpf-noop-bpftrace
501,17,ebpf-noop-bpftrace
502,16,ebpf-noop-bpftrace
503,16,ebpf-noop-bpftrace
504,15,ebpf-noop-bpftrace
505,15,ebpf-noop-bpftrace
506,15,ebpf-noop-bpftrace
507,15,ebpf-noop-bpftrace
508,16,ebpf-noop-bpftrace
509,15,ebpf-noop-bpftrace
510,16,ebpf-noop-bpftrace
511,16,ebpf-noop-bpftrace
512,17,ebpf-noop-bpftrace
513,16,ebpf-noop-bpftrace
514,15,ebpf-noop-bpftrace
515,17,ebpf-noop-bpftrace
516,16,ebpf-noop-bpftrace
517,16,ebpf-noop-bpftrace
518,17,ebpf-noop-bpftrace
519,16,ebpf-noop-bpftrace
520,16,ebpf-noop-bpftrace
521,16,ebpf-noop-bpftrace
522,15,ebpf-noop-bpftrace
523,15,ebpf-noop-bpftrace
524,15,ebpf-noop-bpftrace
