cb_index,llr_len,decode_us,bit_diff,e2e_us,emulation_mode,source
1814,19200,10830.1,-1,11241.5,gcp_kvm_cxl_bpftime_node1,measured
1815,19200,11055.0,-1,11363.9,gcp_kvm_cxl_bpftime_node1,measured
1816,19200,10417.1,-1,10752.0,gcp_kvm_cxl_bpftime_node1,measured
1817,19200,10790.0,-1,11206.9,gcp_kvm_cxl_bpftime_node1,measured
1818,19200,10852.5,-1,11227.5,gcp_kvm_cxl_bpftime_node1,measured
1819,19200,11190.1,-1,11705.8,gcp_kvm_cxl_bpftime_node1,measured
1820,19200,11281.2,-1,11552.7,gcp_kvm_cxl_bpftime_node1,measured
1821,19200,10920.4,-1,11358.2,gcp_kvm_cxl_bpftime_node1,measured
1822,19200,10825.9,-1,11185.9,gcp_kvm_cxl_bpftime_node1,measured
1823,19200,10504.8,-1,10969.5,gcp_kvm_cxl_bpftime_node1,measured
1824,19200,10597.1,-1,11055.8,gcp_kvm_cxl_bpftime_node1,measured
1825,19200,10710.7,-1,11157.5,gcp_kvm_cxl_bpftime_node1,measured
1826,19200,10996.1,-1,11401.9,gcp_kvm_cxl_bpftime_node1,measured
1827,19200,11198.7,-1,11641.6,gcp_kvm_cxl_bpftime_node1,measured
1828,19200,11227.6,-1,11640.6,gcp_kvm_cxl_bpftime_node1,measured
1829,19200,10624.2,-1,11068.2,gcp_kvm_cxl_bpftime_node1,measured
1830,19200,11174.6,-1,11621.5,gcp_kvm_cxl_bpftime_node1,measured
1831,19200,11054.5,-1,11344.2,gcp_kvm_cxl_bpftime_node1,measured
1832,19200,10975.5,-1,11431.4,gcp_kvm_cxl_bpftime_node1,measured
1833,19200,10844.8,-1,11216.7,gcp_kvm_cxl_bpftime_node1,measured
1834,19200,11020.7,-1,11319.6,gcp_kvm_cxl_bpftime_node1,measured
1835,19200,10806.8,-1,11259.1,gcp_kvm_cxl_bpftime_node1,measured
1836,19200,11216.6,-1,11629.2,gcp_kvm_cxl_bpftime_node1,measured
1837,19200,10596.9,-1,11025.7,gcp_kvm_cxl_bpftime_node1,measured
1838,19200,10956.9,-1,11223.7,gcp_kvm_cxl_bpftime_node1,measured
1839,19200,10878.4,-1,11158.0,gcp_kvm_cxl_bpftime_node1,measured
1840,19200,11191.3,-1,11459.9,gcp_kvm_cxl_bpftime_node1,measured
1841,19200,10792.9,-1,11305.5,gcp_kvm_cxl_bpftime_node1,measured
1842,19200,11049.4,-1,11401.7,gcp_kvm_cxl_bpftime_node1,measured
1843,19200,11070.0,-1,11368.3,gcp_kvm_cxl_bpftime_node1,measured
1844,19200,11213.4,-1,11516.6,gcp_kvm_cxl_bpftime_node1,measured
1845,19200,11131.3,-1,11681.1,gcp_kvm_cxl_bpftime_node1,measured
1846,19200,11198.9,-1,11562.4,gcp_kvm_cxl_bpftime_node1,measured
1847,19200,11058.2,-1,11546.8,gcp_kvm_cxl_bpftime_node1,measured
1848,19200,11184.4,-1,11612.4,gcp_kvm_cxl_bpftime_node1,measured
1849,19200,10552.9,-1,10902.0,gcp_kvm_cxl_bpftime_node1,measured
1850,19200,11080.8,-1,11413.2,gcp_kvm_cxl_bpftime_node1,measured
1851,19200,10987.5,-1,11357.9,gcp_kvm_cxl_bpftime_node1,measured
1852,19200,11084.4,-1,11551.9,gcp_kvm_cxl_bpftime_node1,measured
1853,19200,11111.9,-1,11462.4,gcp_kvm_cxl_bpftime_node1,measured
1854,19200,10956.6,-1,11167.1,gcp_kvm_cxl_bpftime_node1,measured
1855,19200,11183.2,-1,11575.9,gcp_kvm_cxl_bpftime_node1,measured
1856,19200,11110.1,-1,11450.0,gcp_kvm_cxl_bpftime_node1,measured
1857,19200,11034.8,-1,11367.6,gcp_kvm_cxl_bpftime_node1,measured
1858,19200,10718.1,-1,11030.1,gcp_kvm_cxl_bpftime_node1,measured
1859,19200,10673.1,-1,10967.0,gcp_kvm_cxl_bpftime_node1,measured
1860,19200,10553.9,-1,10898.1,gcp_kvm_cxl_bpftime_node1,measured
1861,19200,11411.8,-1,11698.0,gcp_kvm_cxl_bpftime_node1,measured
1862,19200,11102.0,-1,11473.0,gcp_kvm_cxl_bpftime_node1,measured
1863,19200,11131.4,-1,11459.7,gcp_kvm_cxl_bpftime_node1,measured
1864,19200,11196.0,-1,11550.2,gcp_kvm_cxl_bpftime_node1,measured
1865,19200,10471.8,-1,10904.1,gcp_kvm_cxl_bpftime_node1,measured
1866,19200,10937.0,-1,11294.5,gcp_kvm_cxl_bpftime_node1,measured
1867,19200,11141.8,-1,11352.2,gcp_kvm_cxl_bpftime_node1,measured
1868,19200,10934.7,-1,11379.5,gcp_kvm_cxl_bpftime_node1,measured
1869,19200,11253.6,-1,11708.8,gcp_kvm_cxl_bpftime_node1,measured
1870,19200,11091.5,-1,11513.2,gcp_kvm_cxl_bpftime_node1,measured
1871,19200,11000.7,-1,11184.0,gcp_kvm_cxl_bpftime_node1,measured
1872,19200,11020.0,-1,11429.0,gcp_kvm_cxl_bpftime_node1,measured
1873,19200,11100.3,-1,11514.2,gcp_kvm_cxl_bpftime_node1,measured
1874,19200,11293.0,-1,11680.6,gcp_kvm_cxl_bpftime_node1,measured
1875,19200,10600.4,-1,11076.2,gcp_kvm_cxl_bpftime_node1,measured
1876,19200,10631.8,-1,11088.6,gcp_kvm_cxl_bpftime_node1,measured
1877,19200,11237.3,-1,11749.7,gcp_kvm_cxl_bpftime_node1,measured
1878,19200,11207.5,-1,11593.1,gcp_kvm_cxl_bpftime_node1,measured
1879,19200,10813.0,-1,11194.1,gcp_kvm_cxl_bpftime_node1,measured
1880,19200,11329.8,-1,11764.4,gcp_kvm_cxl_bpftime_node1,measured
1881,19200,11066.3,-1,11349.8,gcp_kvm_cxl_bpftime_node1,measured
1882,19200,11015.8,-1,11558.5,gcp_kvm_cxl_bpftime_node1,measured
1883,19200,10959.0,-1,11245.2,gcp_kvm_cxl_bpftime_node1,measured
1884,19200,10396.6,-1,10819.5,gcp_kvm_cxl_bpftime_node1,measured
1885,19200,11113.0,-1,11408.4,gcp_kvm_cxl_bpftime_node1,measured
1886,19200,11176.0,-1,11499.0,gcp_kvm_cxl_bpftime_node1,measured
1887,19200,10867.5,-1,11256.9,gcp_kvm_cxl_bpftime_node1,measured
1888,19200,10876.7,-1,11207.9,gcp_kvm_cxl_bpftime_node1,measured
1889,19200,10788.8,-1,11119.3,gcp_kvm_cxl_bpftime_node1,measured
1890,19200,10612.7,-1,10822.2,gcp_kvm_cxl_bpftime_node1,measured
1891,19200,11209.6,-1,11589.8,gcp_kvm_cxl_bpftime_node1,measured
1892,19200,10904.1,-1,11360.6,gcp_kvm_cxl_bpftime_node1,measured
1893,19200,10796.3,-1,11232.2,gcp_kvm_cxl_bpftime_node1,measured
1894,19200,10546.8,-1,11029.7,gcp_kvm_cxl_bpftime_node1,measured
1895,19200,11221.4,-1,11583.5,gcp_kvm_cxl_bpftime_node1,measured
1896,19200,10947.4,-1,11501.3,gcp_kvm_cxl_bpftime_node1,measured
1897,19200,11220.5,-1,11659.3,gcp_kvm_cxl_bpftime_node1,measured
1898,19200,10815.6,-1,11149.5,gcp_kvm_cxl_bpftime_node1,measured
1899,19200,10464.4,-1,10934.4,gcp_kvm_cxl_bpftime_node1,measured
1900,19200,10824.1,-1,11011.3,gcp_kvm_cxl_bpftime_node1,measured
1901,19200,11232.0,-1,11674.0,gcp_kvm_cxl_bpftime_node1,measured
1902,19200,10532.4,-1,11049.6,gcp_kvm_cxl_bpftime_node1,measured
1903,19200,11023.6,-1,11426.1,gcp_kvm_cxl_bpftime_node1,measured
1904,19200,11275.1,-1,11612.4,gcp_kvm_cxl_bpftime_node1,measured
1905,19200,10828.0,-1,11277.1,gcp_kvm_cxl_bpftime_node1,measured
1906,19200,11077.8,-1,11514.9,gcp_kvm_cxl_bpftime_node1,measured
1907,19200,11229.7,-1,11738.1,gcp_kvm_cxl_bpftime_node1,measured
1908,19200,11440.8,-1,11857.2,gcp_kvm_cxl_bpftime_node1,measured
1909,19200,11463.1,-1,11845.9,gcp_kvm_cxl_bpftime_node1,measured
1910,19200,11429.3,-1,11877.0,gcp_kvm_cxl_bpftime_node1,measured
1911,19200,11354.1,-1,11768.9,gcp_kvm_cxl_bpftime_node1,measured
1912,19200,10976.3,-1,11471.7,gcp_kvm_cxl_bpftime_node1,measured
1913,19200,11289.0,-1,11598.8,gcp_kvm_cxl_bpftime_node1,measured
1914,19200,11161.9,-1,11690.4,gcp_kvm_cxl_bpftime_node1,measured
1915,19200,11306.9,-1,11587.6,gcp_kvm_cxl_bpftime_node1,measured
1916,19200,10887.8,-1,11328.7,gcp_kvm_cxl_bpftime_node1,measured
1917,19200,11251.7,-1,11548.6,gcp_kvm_cxl_bpftime_node1,measured
1918,19200,10913.9,-1,11195.7,gcp_kvm_cxl_bpftime_node1,measured
1919,19200,11025.9,-1,11384.6,gcp_kvm_cxl_bpftime_node1,measured
1920,19200,10528.1,-1,11001.3,gcp_kvm_cxl_bpftime_node1,measured
1921,19200,10535.0,-1,11020.3,gcp_kvm_cxl_bpftime_node1,measured
1922,19200,10968.4,-1,11208.5,gcp_kvm_cxl_bpftime_node1,measured
1923,19200,11370.3,-1,11790.2,gcp_kvm_cxl_bpftime_node1,measured
1924,19200,11084.6,-1,11465.1,gcp_kvm_cxl_bpftime_node1,measured
1925,19200,10862.6,-1,11189.3,gcp_kvm_cxl_bpftime_node1,measured
1926,19200,11309.2,-1,11613.2,gcp_kvm_cxl_bpftime_node1,measured
1927,19200,11304.3,-1,11574.0,gcp_kvm_cxl_bpftime_node1,measured
1928,19200,10838.3,-1,11122.7,gcp_kvm_cxl_bpftime_node1,measured
1929,19200,11272.5,-1,11732.7,gcp_kvm_cxl_bpftime_node1,measured
1930,19200,10947.0,-1,11389.6,gcp_kvm_cxl_bpftime_node1,measured
1931,19200,10861.1,-1,11218.7,gcp_kvm_cxl_bpftime_node1,measured
1932,19200,11321.7,-1,11676.1,gcp_kvm_cxl_bpftime_node1,measured
1933,19200,11238.4,-1,11634.0,gcp_kvm_cxl_bpftime_node1,measured
1934,19200,10598.9,-1,11001.5,gcp_kvm_cxl_bpftime_node1,measured
1935,19200,10705.1,-1,11149.8,gcp_kvm_cxl_bpftime_node1,measured
1936,19200,11067.4,-1,11537.8,gcp_kvm_cxl_bpftime_node1,measured
1937,19200,11348.5,-1,11788.4,gcp_kvm_cxl_bpftime_node1,measured
1938,19200,11023.6,-1,11472.9,gcp_kvm_cxl_bpftime_node1,measured
1939,19200,10613.5,-1,11080.1,gcp_kvm_cxl_bpftime_node1,measured
1940,19200,11134.3,-1,11601.5,gcp_kvm_cxl_bpftime_node1,measured
1941,19200,11390.9,-1,11763.2,gcp_kvm_cxl_bpftime_node1,measured
1942,19200,10801.6,-1,11259.0,gcp_kvm_cxl_bpftime_node1,measured
1943,19200,11419.7,-1,11800.8,gcp_kvm_cxl_bpftime_node1,measured
1944,19200,10993.9,-1,11286.5,gcp_kvm_cxl_bpftime_node1,measured
1945,19200,11061.2,-1,11507.0,gcp_kvm_cxl_bpftime_node1,measured
1946,19200,10886.8,-1,11339.5,gcp_kvm_cxl_bpftime_node1,measured
1947,19200,11036.5,-1,11315.7,gcp_kvm_cxl_bpftime_node1,measured
1948,19200,11257.4,-1,11777.3,gcp_kvm_cxl_bpftime_node1,measured
1949,19200,11140.2,-1,11642.6,gcp_kvm_cxl_bpftime_node1,measured
1950,19200,10903.4,-1,11332.7,gcp_kvm_cxl_bpftime_node1,measured
1951,19200,11463.0,-1,11749.2,gcp_kvm_cxl_bpftime_node1,measured
1952,19200,10844.2,-1,11282.7,gcp_kvm_cxl_bpftime_node1,measured
1953,19200,10949.2,-1,11312.2,gcp_kvm_cxl_bpftime_node1,measured
1954,19200,11366.2,-1,11663.8,gcp_kvm_cxl_bpftime_node1,measured
1955,19200,10751.8,-1,11199.2,gcp_kvm_cxl_bpftime_node1,measured
1956,19200,11367.1,-1,11907.7,gcp_kvm_cxl_bpftime_node1,measured
1957,19200,10814.6,-1,11141.4,gcp_kvm_cxl_bpftime_node1,measured
1958,19200,11262.4,-1,11658.1,gcp_kvm_cxl_bpftime_node1,measured
1959,19200,11162.6,-1,11643.5,gcp_kvm_cxl_bpftime_node1,measured
1960,19200,10659.8,-1,11010.5,gcp_kvm_cxl_bpftime_node1,measured
1961,19200,11052.0,-1,11450.8,gcp_kvm_cxl_bpftime_node1,measured
1962,19200,10535.4,-1,10942.1,gcp_kvm_cxl_bpftime_node1,measured
1963,19200,10547.1,-1,11001.0,gcp_kvm_cxl_bpftime_node1,measured
1964,19200,10489.5,-1,10942.2,gcp_kvm_cxl_bpftime_node1,measured
1965,19200,10688.2,-1,11119.9,gcp_kvm_cxl_bpftime_node1,measured
1966,19200,11216.3,-1,11679.3,gcp_kvm_cxl_bpftime_node1,measured
1967,19200,11067.6,-1,11618.0,gcp_kvm_cxl_bpftime_node1,measured
1968,19200,11132.5,-1,11556.6,gcp_kvm_cxl_bpftime_node1,measured
1969,19200,11190.2,-1,11639.4,gcp_kvm_cxl_bpftime_node1,measured
1970,19200,11336.4,-1,11707.9,gcp_kvm_cxl_bpftime_node1,measured
1971,19200,11176.6,-1,11439.4,gcp_kvm_cxl_bpftime_node1,measured
1972,19200,11258.6,-1,11815.7,gcp_kvm_cxl_bpftime_node1,measured
1973,19200,10891.8,-1,11277.2,gcp_kvm_cxl_bpftime_node1,measured
1974,19200,11111.1,-1,11585.1,gcp_kvm_cxl_bpftime_node1,measured
1975,19200,10890.8,-1,11174.2,gcp_kvm_cxl_bpftime_node1,measured
1976,19200,11248.5,-1,11594.3,gcp_kvm_cxl_bpftime_node1,measured
1977,19200,11143.9,-1,11528.4,gcp_kvm_cxl_bpftime_node1,measured
1978,19200,10655.9,-1,11103.4,gcp_kvm_cxl_bpftime_node1,measured
1979,19200,11107.4,-1,11526.3,gcp_kvm_cxl_bpftime_node1,measured
1980,19200,11019.9,-1,11357.9,gcp_kvm_cxl_bpftime_node1,measured
1981,19200,10873.1,-1,11301.7,gcp_kvm_cxl_bpftime_node1,measured
1982,19200,11077.3,-1,11343.9,gcp_kvm_cxl_bpftime_node1,measured
1983,19200,10570.2,-1,10965.2,gcp_kvm_cxl_bpftime_node1,measured
1984,19200,10883.1,-1,11255.5,gcp_kvm_cxl_bpftime_node1,measured
1985,19200,10684.6,-1,11182.9,gcp_kvm_cxl_bpftime_node1,measured
1986,19200,11166.1,-1,11694.6,gcp_kvm_cxl_bpftime_node1,measured
1987,19200,11199.4,-1,11466.4,gcp_kvm_cxl_bpftime_node1,measured
1988,19200,11138.7,-1,11407.8,gcp_kvm_cxl_bpftime_node1,measured
1989,19200,11291.1,-1,11641.6,gcp_kvm_cxl_bpftime_node1,measured
1990,19200,10536.5,-1,10875.8,gcp_kvm_cxl_bpftime_node1,measured
1991,19200,10925.2,-1,11261.5,gcp_kvm_cxl_bpftime_node1,measured
1992,19200,10797.8,-1,11166.3,gcp_kvm_cxl_bpftime_node1,measured
1993,19200,11110.9,-1,11399.3,gcp_kvm_cxl_bpftime_node1,measured
1994,19200,11349.5,-1,11718.8,gcp_kvm_cxl_bpftime_node1,measured
1995,19200,10824.7,-1,11247.9,gcp_kvm_cxl_bpftime_node1,measured
1996,19200,11105.1,-1,11543.9,gcp_kvm_cxl_bpftime_node1,measured
1997,19200,11307.8,-1,11755.7,gcp_kvm_cxl_bpftime_node1,measured
1998,19200,11215.3,-1,11630.1,gcp_kvm_cxl_bpftime_node1,measured
1999,19200,11149.8,-1,11664.2,gcp_kvm_cxl_bpftime_node1,measured
2000,19200,11032.8,-1,11124.6,gcp_kvm_cxl_bpftime_node1,measured
2001,19200,10826.0,-1,11106.5,gcp_kvm_cxl_bpftime_node1,measured
2002,19200,11090.8,-1,11530.5,gcp_kvm_cxl_bpftime_node1,measured
2003,19200,11180.9,-1,11585.4,gcp_kvm_cxl_bpftime_node1,measured
2004,19200,11162.3,-1,11578.0,gcp_kvm_cxl_bpftime_node1,measured
2005,19200,11082.0,-1,11621.7,gcp_kvm_cxl_bpftime_node1,measured
2006,19200,10960.7,-1,11397.6,gcp_kvm_cxl_bpftime_node1,measured
2007,19200,10658.7,-1,10944.6,gcp_kvm_cxl_bpftime_node1,measured
2008,19200,11186.7,-1,11728.0,gcp_kvm_cxl_bpftime_node1,measured
2009,19200,11376.4,-1,11813.4,gcp_kvm_cxl_bpftime_node1,measured
2010,19200,11139.1,-1,11521.4,gcp_kvm_cxl_bpftime_node1,measured
2011,19200,10843.6,-1,11299.6,gcp_kvm_cxl_bpftime_node1,measured
2012,19200,11243.8,-1,11564.8,gcp_kvm_cxl_bpftime_node1,measured
2013,19200,11303.7,-1,11581.0,gcp_kvm_cxl_bpftime_node1,measured
2014,19200,11248.2,-1,11682.8,gcp_kvm_cxl_bpftime_node1,measured
2015,19200,11237.4,-1,11713.0,gcp_kvm_cxl_bpftime_node1,measured
2016,19200,11024.9,-1,11516.6,gcp_kvm_cxl_bpftime_node1,measured
2017,19200,11013.7,-1,11295.3,gcp_kvm_cxl_bpftime_node1,measured
2018,19200,10952.6,-1,11311.5,gcp_kvm_cxl_bpftime_node1,measured
2019,19200,11152.0,-1,11595.7,gcp_kvm_cxl_bpftime_node1,measured
2020,19200,10860.5,-1,11219.4,gcp_kvm_cxl_bpftime_node1,measured
2021,19200,11356.1,-1,11633.6,gcp_kvm_cxl_bpftime_node1,measured
2022,19200,11144.5,-1,11580.0,gcp_kvm_cxl_bpftime_node1,measured
2023,19200,11211.2,-1,11577.2,gcp_kvm_cxl_bpftime_node1,measured
2024,19200,11351.6,-1,11728.0,gcp_kvm_cxl_bpftime_node1,measured
2025,19200,11068.2,-1,11497.1,gcp_kvm_cxl_bpftime_node1,measured
2026,19200,10694.8,-1,11135.8,gcp_kvm_cxl_bpftime_node1,measured
2027,19200,11004.1,-1,11375.7,gcp_kvm_cxl_bpftime_node1,measured
2028,19200,10587.2,-1,10939.9,gcp_kvm_cxl_bpftime_node1,measured
2029,19200,11144.1,-1,11416.1,gcp_kvm_cxl_bpftime_node1,measured
2030,19200,11236.5,-1,11511.3,gcp_kvm_cxl_bpftime_node1,measured
2031,19200,11167.8,-1,11452.2,gcp_kvm_cxl_bpftime_node1,measured
2032,19200,10965.7,-1,11471.0,gcp_kvm_cxl_bpftime_node1,measured
2033,19200,10912.7,-1,11342.5,gcp_kvm_cxl_bpftime_node1,measured
2034,19200,10572.6,-1,10934.9,gcp_kvm_cxl_bpftime_node1,measured
2035,19200,10793.7,-1,11151.0,gcp_kvm_cxl_bpftime_node1,measured
2036,19200,11252.2,-1,11526.7,gcp_kvm_cxl_bpftime_node1,measured
2037,19200,11372.1,-1,11723.4,gcp_kvm_cxl_bpftime_node1,measured
2038,19200,11257.8,-1,11713.2,gcp_kvm_cxl_bpftime_node1,measured
2039,19200,10855.5,-1,11307.0,gcp_kvm_cxl_bpftime_node1,measured
2040,19200,11242.8,-1,11725.1,gcp_kvm_cxl_bpftime_node1,measured
2041,19200,10702.1,-1,11102.7,gcp_kvm_cxl_bpftime_node1,measured
2042,19200,11059.8,-1,11534.6,gcp_kvm_cxl_bpftime_node1,measured
2043,19200,11209.3,-1,11507.3,gcp_kvm_cxl_bpftime_node1,measured
2044,19200,11099.5,-1,11511.4,gcp_kvm_cxl_bpftime_node1,measured
2045,19200,10590.8,-1,10984.4,gcp_kvm_cxl_bpftime_node1,measured
2046,19200,10716.8,-1,11067.5,gcp_kvm_cxl_bpftime_node1,measured
2047,19200,10698.6,-1,11000.9,gcp_kvm_cxl_bpftime_node1,measured
2048,19200,10780.7,-1,11093.8,gcp_kvm_cxl_bpftime_node1,measured
2049,19200,10809.3,-1,11289.1,gcp_kvm_cxl_bpftime_node1,measured
2050,19200,11283.3,-1,11723.9,gcp_kvm_cxl_bpftime_node1,measured
2051,19200,11238.8,-1,11522.3,gcp_kvm_cxl_bpftime_node1,measured
2052,19200,11458.1,-1,11885.0,gcp_kvm_cxl_bpftime_node1,measured
2053,19200,11136.8,-1,11526.9,gcp_kvm_cxl_bpftime_node1,measured
2054,19200,11563.9,-1,12093.5,gcp_kvm_cxl_bpftime_node1,measured
2055,19200,10886.9,-1,11335.4,gcp_kvm_cxl_bpftime_node1,measured
2056,19200,11180.7,-1,11519.4,gcp_kvm_cxl_bpftime_node1,measured
2057,19200,11150.5,-1,11659.4,gcp_kvm_cxl_bpftime_node1,measured
2058,19200,10806.9,-1,11013.5,gcp_kvm_cxl_bpftime_node1,measured
2059,19200,10501.0,-1,10863.5,gcp_kvm_cxl_bpftime_node1,measured
2060,19200,10552.8,-1,10898.3,gcp_kvm_cxl_bpftime_node1,measured
2061,19200,11104.9,-1,11444.1,gcp_kvm_cxl_bpftime_node1,measured
2062,19200,11168.0,-1,11623.4,gcp_kvm_cxl_bpftime_node1,measured
2063,19200,11126.3,-1,11558.3,gcp_kvm_cxl_bpftime_node1,measured
2064,19200,10830.8,-1,11304.4,gcp_kvm_cxl_bpftime_node1,measured
2065,19200,11202.0,-1,11557.9,gcp_kvm_cxl_bpftime_node1,measured
2066,19200,11236.0,-1,11514.9,gcp_kvm_cxl_bpftime_node1,measured
2067,19200,11343.6,-1,11799.4,gcp_kvm_cxl_bpftime_node1,measured
2068,19200,11032.8,-1,11420.6,gcp_kvm_cxl_bpftime_node1,measured
2069,19200,11180.7,-1,11620.3,gcp_kvm_cxl_bpftime_node1,measured
2070,19200,11058.4,-1,11334.2,gcp_kvm_cxl_bpftime_node1,measured
2071,19200,11391.3,-1,11829.3,gcp_kvm_cxl_bpftime_node1,measured
2072,19200,10982.5,-1,11442.3,gcp_kvm_cxl_bpftime_node1,measured
2073,19200,10596.6,-1,11078.6,gcp_kvm_cxl_bpftime_node1,measured
2074,19200,10507.4,-1,10974.6,gcp_kvm_cxl_bpftime_node1,measured
2075,19200,11241.7,-1,11629.4,gcp_kvm_cxl_bpftime_node1,measured
2076,19200,11240.6,-1,11656.6,gcp_kvm_cxl_bpftime_node1,measured
2077,19200,11161.8,-1,11611.1,gcp_kvm_cxl_bpftime_node1,measured
2078,19200,11016.0,-1,11303.3,gcp_kvm_cxl_bpftime_node1,measured
2079,19200,11171.1,-1,11515.1,gcp_kvm_cxl_bpftime_node1,measured
2080,19200,10984.8,-1,11418.8,gcp_kvm_cxl_bpftime_node1,measured
2081,19200,11201.0,-1,11397.7,gcp_kvm_cxl_bpftime_node1,measured
2082,19200,11057.9,-1,11435.5,gcp_kvm_cxl_bpftime_node1,measured
2083,19200,11303.5,-1,11760.6,gcp_kvm_cxl_bpftime_node1,measured
2084,19200,10636.8,-1,11079.4,gcp_kvm_cxl_bpftime_node1,measured
2085,19200,11047.8,-1,11431.2,gcp_kvm_cxl_bpftime_node1,measured
2086,19200,10841.4,-1,11034.8,gcp_kvm_cxl_bpftime_node1,measured
2087,19200,10819.3,-1,11189.9,gcp_kvm_cxl_bpftime_node1,measured
2088,19200,11314.5,-1,11757.7,gcp_kvm_cxl_bpftime_node1,measured
2089,19200,11262.8,-1,11677.4,gcp_kvm_cxl_bpftime_node1,measured
2090,19200,11240.3,-1,11764.6,gcp_kvm_cxl_bpftime_node1,measured
2091,19200,10481.7,-1,10876.2,gcp_kvm_cxl_bpftime_node1,measured
2092,19200,11235.6,-1,11575.0,gcp_kvm_cxl_bpftime_node1,measured
2093,19200,11164.6,-1,11618.9,gcp_kvm_cxl_bpftime_node1,measured
2094,19200,11045.4,-1,11272.9,gcp_kvm_cxl_bpftime_node1,measured
2095,19200,11215.6,-1,11600.9,gcp_kvm_cxl_bpftime_node1,measured
2096,19200,10820.2,-1,11093.0,gcp_kvm_cxl_bpftime_node1,measured
2097,19200,10838.9,-1,11364.2,gcp_kvm_cxl_bpftime_node1,measured
2098,19200,10928.1,-1,11387.9,gcp_kvm_cxl_bpftime_node1,measured
2099,19200,11072.5,-1,11618.8,gcp_kvm_cxl_bpftime_node1,measured
2100,19200,10860.6,-1,11184.9,gcp_kvm_cxl_bpftime_node1,measured
2101,19200,10906.2,-1,11449.5,gcp_kvm_cxl_bpftime_node1,measured
2102,19200,11209.0,-1,11604.6,gcp_kvm_cxl_bpftime_node1,measured
2103,19200,11063.6,-1,11505.5,gcp_kvm_cxl_bpftime_node1,measured
2104,19200,10868.8,-1,11290.9,gcp_kvm_cxl_bpftime_node1,measured
2105,19200,11297.9,-1,11748.8,gcp_kvm_cxl_bpftime_node1,measured
2106,19200,11228.5,-1,11643.1,gcp_kvm_cxl_bpftime_node1,measured
2107,19200,10791.8,-1,11257.3,gcp_kvm_cxl_bpftime_node1,measured
2108,19200,11186.9,-1,11527.6,gcp_kvm_cxl_bpftime_node1,measured
2109,19200,10591.2,-1,11057.5,gcp_kvm_cxl_bpftime_node1,measured
2110,19200,10564.5,-1,11019.1,gcp_kvm_cxl_bpftime_node1,measured
2111,19200,10516.0,-1,10971.8,gcp_kvm_cxl_bpftime_node1,measured
2112,19200,10505.0,-1,10954.0,gcp_kvm_cxl_bpftime_node1,measured
2113,19200,10552.8,-1,11004.6,gcp_kvm_cxl_bpftime_node1,measured
2114,19200,10957.2,-1,11228.8,gcp_kvm_cxl_bpftime_node1,measured
2115,19200,11007.7,-1,11416.6,gcp_kvm_cxl_bpftime_node1,measured
2116,19200,10818.0,-1,11180.8,gcp_kvm_cxl_bpftime_node1,measured
2117,19200,11224.2,-1,11603.0,gcp_kvm_cxl_bpftime_node1,measured
2118,19200,11015.3,-1,11292.9,gcp_kvm_cxl_bpftime_node1,measured
2119,19200,10972.8,-1,11445.3,gcp_kvm_cxl_bpftime_node1,measured
2120,19200,10652.8,-1,11060.1,gcp_kvm_cxl_bpftime_node1,measured
2121,19200,10931.9,-1,11209.6,gcp_kvm_cxl_bpftime_node1,measured
2122,19200,10999.9,-1,11457.5,gcp_kvm_cxl_bpftime_node1,measured
2123,19200,10758.3,-1,11225.7,gcp_kvm_cxl_bpftime_node1,measured
2124,19200,11044.7,-1,11448.8,gcp_kvm_cxl_bpftime_node1,measured
2125,19200,11289.3,-1,11676.1,gcp_kvm_cxl_bpftime_node1,measured
2126,19200,10943.4,-1,11387.1,gcp_kvm_cxl_bpftime_node1,measured
2127,19200,10795.2,-1,11345.3,gcp_kvm_cxl_bpftime_node1,measured
2128,19200,11228.7,-1,11750.4,gcp_kvm_cxl_bpftime_node1,measured
2129,19200,10975.1,-1,11320.1,gcp_kvm_cxl_bpftime_node1,measured
2130,19200,10814.3,-1,11241.1,gcp_kvm_cxl_bpftime_node1,measured
2131,19200,10997.8,-1,11299.2,gcp_kvm_cxl_bpftime_node1,measured
2132,19200,10827.3,-1,11259.4,gcp_kvm_cxl_bpftime_node1,measured
2133,19200,10976.4,-1,11512.0,gcp_kvm_cxl_bpftime_node1,measured
2134,19200,11170.4,-1,11621.2,gcp_kvm_cxl_bpftime_node1,measured
2135,19200,10907.0,-1,11249.9,gcp_kvm_cxl_bpftime_node1,measured
2136,19200,10677.9,-1,11099.5,gcp_kvm_cxl_bpftime_node1,measured
2137,19200,10920.5,-1,11139.9,gcp_kvm_cxl_bpftime_node1,measured
2138,19200,10681.8,-1,11162.5,gcp_kvm_cxl_bpftime_node1,measured
2139,19200,11167.8,-1,11421.5,gcp_kvm_cxl_bpftime_node1,measured
2140,19200,10860.5,-1,11293.9,gcp_kvm_cxl_bpftime_node1,measured
2141,19200,11178.9,-1,11555.7,gcp_kvm_cxl_bpftime_node1,measured
2142,19200,10812.5,-1,11171.8,gcp_kvm_cxl_bpftime_node1,measured
2143,19200,10997.5,-1,11277.6,gcp_kvm_cxl_bpftime_node1,measured
2144,19200,10777.6,-1,11345.4,gcp_kvm_cxl_bpftime_node1,measured
2145,19200,11247.8,-1,11692.1,gcp_kvm_cxl_bpftime_node1,measured
